"iata","icao","latitude","longitude","name","wikipedia_url","outdegree","outdegree_cargo","number_airlines","number_airlines_cargo"
"GEO","SYCJ","6.498333","-58.253889","","https://en.wikipedia.org/wiki/Cheddi_Jagan_International_Airport","16","0","14","0"
"GER","MUNG","21.834722","-82.783889","","https://en.wikipedia.org/wiki/Rafael_Cabrera_Mustelier_Airport","1","0","2","0"
"GES","RPMR","6.057778","125.095833","","https://en.wikipedia.org/wiki/General_Santos_International_Airport","3","0","3","0"
"GET","YGEL","-28.796389","114.706111","","https://en.wikipedia.org/wiki/Geraldton_Airport","4","0","2","0"
"GEV","ESNG","67.133056","20.812222","","https://en.wikipedia.org/wiki/Gällivare_Lapland_Airport","2","0","1","0"
"GFK","KGFK","47.949167","-97.176111","","https://en.wikipedia.org/wiki/Grand_Forks_International_Airport","4","0","2","0"
"GGB","SWHP","-14.019722","-52.151944","","https://en.wikipedia.org/wiki/Água_Boa_Airport","1","0","1","0"
"GGF","SNYA","-1.479167","-52.578056","","https://en.wikipedia.org/wiki/Almeirim_Airport","2","0","1","0"
"GGG","KGGG","32.383889","-94.711389","","https://en.wikipedia.org/wiki/East_Texas_Regional_Airport","1","0","1","0"
"GGJ","SSGY","-24.079722","-54.188056","","https://en.wikipedia.org/wiki/Guaíra_Airport","1","0","1","0"
"GGR","HCMW","8.460833","48.572222","","https://en.wikipedia.org/wiki/Garowe_Airport","14","0","6","0"
"GGT","MYEF","23.563333","-75.873056","","https://en.wikipedia.org/wiki/Exuma_International_Airport","7","0","6","0"
"GGW","KGGW","48.212500","-106.614722","","https://en.wikipedia.org/wiki/Glasgow_Valley_County_Airport","1","0","1","0"
"GHA","DAUG","32.383333","3.797222","","https://en.wikipedia.org/wiki/Noumérat_–_Moufdi_Zakaria_Airport","6","0","1","0"
"GHB","MYEM","25.284722","-76.331111","","https://en.wikipedia.org/wiki/Governor's_Harbour_Airport","4","0","4","0"
"GHC","MYBG","25.738333","-77.840000","","https://en.wikipedia.org/wiki/Great_Harbour_Cay_Airport","1","0","3","0"
"GHS","WALE","-0.203767","115.759892","","https://en.wikipedia.org/wiki/West_Kutai_Melalan_Airport","3","0","2","0"
"GHT","HLGT","25.138889","10.144444","","https://en.wikipedia.org/wiki/Ghat_Airport","1","0","2","0"
"GHV","LRBV","45.701667","25.520000","","https://en.wikipedia.org/wiki/Brașov-Ghimbav_International_Airport","19","0","5","0"
"GIB","LXGB","36.151111","-5.349722","","https://en.wikipedia.org/wiki/Gibraltar_International_Airport","5","0","2","0"
"GIC","YBOI","-9.232778","142.218333","","https://en.wikipedia.org/wiki/Boigu_Island_Airport","2","0","1","0"
"GIG","SBGL","-22.810000","-43.250556","","https://en.wikipedia.org/wiki/Rio_de_Janeiro/Galeão_International_Airport","60","19","27","9"
"GIL","OPGT","35.918611","74.333611","","https://en.wikipedia.org/wiki/Gilgit_Airport","1","0","1","0"
"GIR","SKGI","4.276389","-74.796111","","https://en.wikipedia.org/wiki/Santiago_Vila_Airport","1","0","1","0"
"GIS","NZGS","-38.663333","177.978333","","https://en.wikipedia.org/wiki/Gisborne_Airport","6","0","2","0"
"GIU","VCCS","7.955889","80.728111","","https://en.wikipedia.org/wiki/Sigiriya_Airport","2","0","1","0"
"GIZ","OEGN","16.901111","42.585833","","https://en.wikipedia.org/wiki/King_Abdullah_International_Airport","11","0","8","0"
"GJA","MHNJ","16.445278","-85.906667","","https://en.wikipedia.org/wiki/Guanaja_Airport","2","0","1","0"
"GJL","DAAV","36.794444","5.873611","","https://en.wikipedia.org/wiki/Jijel_Ferhat_Abbas_Airport","2","0","1","0"
"GJR","BIGJ","65.994444","-21.329167","","https://en.wikipedia.org/wiki/Gjögur_Airport","1","0","1","0"
"GJT","KGJT","39.122500","-108.526667","","https://en.wikipedia.org/wiki/Grand_Junction_Regional_Airport","6","0","5","0"
"GKA","AYGA","-6.081689","145.391881","","https://en.wikipedia.org/wiki/Goroka_Airport","3","0","2","0"
"GKK","VRMO","0.730833","73.433056","","https://en.wikipedia.org/wiki/Kooddoo_Airport","3","0","1","0"
"GKN","PAGK","62.155000","-145.454444","","https://en.wikipedia.org/wiki/Gulkana_Airport","3","0","2","0"
"GLA","EGPF","55.871944","-4.433056","","https://en.wikipedia.org/wiki/Glasgow_Airport","99","3","21","1"
"GLF","MRGF","8.653889","-83.181944","","https://en.wikipedia.org/wiki/Golfito_Airport","2","0","1","0"
"GLH","KGLH","33.482778","-90.985556","","https://en.wikipedia.org/wiki/Greenville_Mid-Delta_Airport","2","0","1","0"
"GLK","HCMR","6.780833","47.454444","","https://en.wikipedia.org/wiki/Abdullahi_Yusuf_Airport","2","0","1","0"
"GLN","GMAG","29.016667","-10.067778","","https://en.wikipedia.org/wiki/Guelmim_Airport","4","0","2","0"
"GLT","YGLA","-23.869722","151.222778","","https://en.wikipedia.org/wiki/Gladstone_Airport","1","0","2","0"
"GLU","VQGP","26.886218","90.463057","","https://en.wikipedia.org/wiki/Gelephu_Airport","2","0","1","0"
"GLV","PAGL","64.550556","-163.007222","","https://en.wikipedia.org/wiki/Golovin_Airport","2","0","1","0"
"GLX","WAEG","1.837222","127.785556","","https://en.wikipedia.org/wiki/Gamar_Malamo_Airport","0","0","0","0"
"GMA","FZFK","3.235278","19.770833","","https://en.wikipedia.org/wiki/Gemena_Airport","3","0","3","0"
"GMB","HAGM","8.128611","34.563056","","https://en.wikipedia.org/wiki/Gambela_Airport","1","0","1","0"
"GME","UMGG","52.526944","31.016667","","https://en.wikipedia.org/wiki/Homiel_Airport","5","0","1","0"
"GMO","DNGO","10.298889","10.900000","","https://en.wikipedia.org/wiki/Gombe_Lawanti_International_Airport","1","0","4","0"
"GMP","RKSS","37.558056","126.790556","","https://en.wikipedia.org/wiki/Gimpo_International_Airport","14","0","15","0"
"GMQ","ZLGL","34.421720","100.301510","","https://en.wikipedia.org/wiki/Golog_Maqin_Airport","2","0","2","0"
"GMR","NTGJ","-23.084444","-134.885278","","https://en.wikipedia.org/wiki/Totegegie_Airport","2","0","1","0"
"GMZ","GCGM","28.029722","-17.214722","","https://en.wikipedia.org/wiki/La_Gomera_Airport","2","0","1","0"
"GNB","LFLS","45.363056","5.329444","","https://en.wikipedia.org/wiki/Alpes–Isère_Airport","18","0","9","0"
"GND","TGPY","12.004167","-61.786111","","https://en.wikipedia.org/wiki/Maurice_Bishop_International_Airport","14","0","11","0"
"GNI","RCGI","22.673611","121.466389","","https://en.wikipedia.org/wiki/Lyudao_Airport","1","0","1","0"
"GNJ","UBBG","40.737778","46.317500","","https://en.wikipedia.org/wiki/Ganja_International_Airport","7","0","7","0"
"GNM","SNGI","-14.208056","-42.746111","","https://en.wikipedia.org/wiki/Guanambi_Airport","2","0","1","0"
"GNS","WIMB","1.166111","97.704444","","https://en.wikipedia.org/wiki/Binaka_Airport","5","0","2","0"
"GNU","","59.117500","-161.577500","","https://en.wikipedia.org/wiki/Goodnews_Airport","2","0","1","0"
"GNV","KGNV","29.690000","-82.271667","","https://en.wikipedia.org/wiki/Gainesville_Regional_Airport","4","0","2","0"
"GNY","LTCS","37.450000","38.900000","","https://en.wikipedia.org/wiki/Şanlıurfa_GAP_Airport","5","0","4","0"
"GOA","LIMJ","44.413333","8.837500","","https://en.wikipedia.org/wiki/Genoa_Cristoforo_Colombo_Airport","29","0","13","0"
"GOB","HAGB","7.118056","40.045833","","https://en.wikipedia.org/wiki/Robe_Airport","1","0","1","0"
"GOH","BGGH","64.190833","-51.678056","","https://en.wikipedia.org/wiki/Nuuk_Airport","14","0","4","0"
"GOI","VOGO","15.380833","73.831389","","https://en.wikipedia.org/wiki/Dabolim_Airport","25","0","9","0"
"GOJ","UWGG","56.230000","43.786667","","https://en.wikipedia.org/wiki/Strigino_International_Airport","21","0","16","0"
"GOM","FZNA","-1.670856","29.238403","","https://en.wikipedia.org/wiki/Goma_International_Airport","10","0","4","0"
"GOP","VEGK","26.739444","83.449444","","https://en.wikipedia.org/wiki/Gorakhpur_Airport","6","0","4","0"
"GOQ","ZLGM","36.400556","94.786111","","https://en.wikipedia.org/wiki/Golmud_Airport","5","0","4","0"
"GOR","HAGR","8.161111","35.552778","","https://en.wikipedia.org/wiki/Gore_Airport","1","0","1","0"
"GOT","ESGG","57.660000","12.291111","","https://en.wikipedia.org/wiki/Gothenburg_Landvetter_Airport","27","3","13","2"
"GOU","FKKR","9.335833","13.370000","","https://en.wikipedia.org/wiki/Garoua_International_Airport","3","0","1","0"
"GOV","YPGV","-12.270000","136.818333","","https://en.wikipedia.org/wiki/Gove_Airport","9","0","3","0"
"GOX","VOGA","15.732200","73.868000","","https://en.wikipedia.org/wiki/Manohar_International_Airport","30","0","12","0"
"GOY","UNIT","64.333333","100.433333","","https://en.wikipedia.org/wiki/Tura_Airport","1","0","1","0"
"GPA","LGRX","38.151111","21.425556","","https://en.wikipedia.org/wiki/Araxos_Airport","20","0","13","0"
"GPI","SKGP","2.570833","-77.897778","","https://en.wikipedia.org/wiki/Guapi_Airport","2","0","1","0"
"GPN","YGPT","-11.399167","130.425278","","https://en.wikipedia.org/wiki/Garden_Point_Airport","1","0","1","0"
"GPS","SEGS","-0.453889","-90.265833","","https://en.wikipedia.org/wiki/Seymour_Airport","3","0","2","0"
"GPT","KGPT","30.407222","-89.070000","","https://en.wikipedia.org/wiki/Gulfport–Biloxi_International_Airport","8","0","5","0"
"GRB","KGRB","44.484722","-88.129722","","https://en.wikipedia.org/wiki/Green_Bay–Austin_Straubel_International_Airport","4","0","4","0"
"GRI","KGRI","40.967500","-98.309722","","https://en.wikipedia.org/wiki/Central_Nebraska_Regional_Airport","3","0","2","0"
"GRJ","FAGG","-34.006667","22.380833","","https://en.wikipedia.org/wiki/George_Airport","4","1","2","1"
"GRK","KGRK","31.067222","-97.828889","","https://en.wikipedia.org/wiki/Killeen_Regional_Airport","1","0","1","0"
"GRO","LEGE","41.900833","2.760556","","https://en.wikipedia.org/wiki/Girona–Costa_Brava_Airport","48","0","9","0"
"GRQ","EHGG","53.125000","6.583333","","https://en.wikipedia.org/wiki/Groningen_Airport_Eelde","17","0","10","0"
"GRR","KGRR","42.880833","-85.522778","","https://en.wikipedia.org/wiki/Gerald_R._Ford_International_Airport","37","4","11","2"
"GRU","SBGR","-23.435556","-46.473056","","https://en.wikipedia.org/wiki/São_Paulo/Guarulhos_International_Airport","118","10","37","5"
"GRV","URMG","43.388200","45.699683","","https://en.wikipedia.org/wiki/Grozny_Airport","10","0","8","0"
"GRW","LPGR","39.092222","-28.029444","","https://en.wikipedia.org/wiki/Graciosa_Airport","1","0","1","0"
"GRX","LEGR","37.188611","-3.777222","","https://en.wikipedia.org/wiki/Federico_García_Lorca_Granada_Airport","14","0","7","0"
"GRY","BIGR","66.545833","-18.016667","","https://en.wikipedia.org/wiki/Grímsey_Airport","1","0","1","0"
"GRZ","LOWG","46.993056","15.439167","","https://en.wikipedia.org/wiki/Graz_Airport","29","0","11","0"
"GSI","SOGS","4.284722","-54.377778","","https://en.wikipedia.org/wiki/Grand_Santi_Airport","3","0","1","0"
"GSM","OIKQ","26.754639","55.902353","","https://en.wikipedia.org/wiki/Qeshm_Airport","14","0","23","0"
"GSO","KGSO","36.097778","-79.937222","","https://en.wikipedia.org/wiki/Piedmont_Triad_International_Airport","15","17","7","4"
"GSP","KGSP","34.895556","-82.218889","","https://en.wikipedia.org/wiki/Greenville–Spartanburg_International_Airport","29","16","10","8"
"GST","PAGS","58.426944","-135.706389","","https://en.wikipedia.org/wiki/Gustavus_Airport","1","0","2","0"
"GSV","UWSG","51.712778","46.171111","","https://en.wikipedia.org/wiki/Saratov_Gagarin_Airport","14","0","11","0"
"GTE","YGTE","-13.975000","136.460000","","https://en.wikipedia.org/wiki/Groote_Eylandt_Airport","3","0","2","0"
"GTF","KGTF","47.482778","-111.370556","","https://en.wikipedia.org/wiki/Great_Falls_International_Airport","6","0","5","0"
"GTO","WAMG","0.637222","122.849861","","https://en.wikipedia.org/wiki/Djalaluddin_Airport","7","0","5","0"
"GTR","KGTR","33.448333","-88.591389","","https://en.wikipedia.org/wiki/Golden_Triangle_Regional_Airport","2","0","2","0"
"GTS","YTGT","-20.548333","130.350000","","https://en.wikipedia.org/wiki/The_Granites_Airport","4","0","3","0"
"GUA","MGGT","14.581667","-90.526667","","https://en.wikipedia.org/wiki/La_Aurora_International_Airport","22","0","15","0"
"GUB","MMGR","28.025833","-114.023889","","https://en.wikipedia.org/wiki/Guerrero_Negro_Airport","4","0","1","0"
"GUC","KGUC","38.533889","-106.933056","","https://en.wikipedia.org/wiki/Gunnison–Crested_Butte_Regional_Airport","5","0","3","0"
"GUF","KJKA","30.289722","-87.671667","","https://en.wikipedia.org/wiki/Jack_Edwards_Airport","14","0","1","0"
"GUM","PGUM","13.485","144.797282","","https://en.wikipedia.org/wiki/Antonio_B._Won_Pat_International_Airport","18","13","10","4"
"GUP","KGUP","35.511111","-108.789444","","https://en.wikipedia.org/wiki/Gallup_Municipal_Airport","2","1","1","1"
"GUR","AYGN","-10.311389","150.333611","","https://en.wikipedia.org/wiki/Gurney_Airport","3","0","2","0"
"GUW","UATG","47.121944","51.821389","","https://en.wikipedia.org/wiki/Atyrau_Airport","21","0","12","0"
"GVA","LSGG","46.237560","6.109210","","https://en.wikipedia.org/wiki/Geneva_Airport","154","0","57","0"
"GVR","SBGV","-18.896111","-41.983333","","https://en.wikipedia.org/wiki/Governador_Valadares_Airport","1","0","1","0"
"GWL","VIGR","26.293333","78.227778","","https://en.wikipedia.org/wiki/Gwalior_Airport","4","0","3","0"
"GWT","EDXW","54.913333","8.340556","","https://en.wikipedia.org/wiki/Sylt_Airport","10","0","8","0"
"GXF","OYSY","15.966111","48.788056","","https://en.wikipedia.org/wiki/Seiyun_Airport","3","0","1","0"
"GXH","ZLXH","34.810556","102.644722","","https://en.wikipedia.org/wiki/Gannan_Xiahe_Airport","3","0","1","0"
"GYA","SLGM","-10.888889","-65.380556","","https://en.wikipedia.org/wiki/Guayaramerín_Airport","2","0","1","0"
"GYB","YWGA","-21.035833","118.643611","","https://en.wikipedia.org/wiki/Wodgina_Airport","3","0","3","0"
"GYD","UBBB","40.467500","50.046667","","https://en.wikipedia.org/wiki/Heydar_Aliyev_International_Airport","80","40","36","3"
"GYE","SEGU","-2.157500","-79.883611","","https://en.wikipedia.org/wiki/José_Joaquín_de_Olmedo_International_Airport","18","0","14","0"
"GYL","YARG","-16.636944","128.451389","","https://en.wikipedia.org/wiki/Argyle_Airport","0","0","0","0"
"GYM","MMGM","27.968889","-110.925000","","https://en.wikipedia.org/wiki/Guaymas_International_Airport","2","0","1","0"
"GYN","SBGO","-16.632500","-49.221111","","https://en.wikipedia.org/wiki/Santa_Genoveva_Airport","11","0","3","0"
"GYS","ZUGU","32.391111","105.701944","","https://en.wikipedia.org/wiki/Guangyuan_Airport","16","0","8","0"
"GYU","ZLGY","36.076111","106.218056","","https://en.wikipedia.org/wiki/Guyuan_Liupanshan_Airport","7","0","4","0"
"GYY","KGYY","41.616389","-87.412778","","https://en.wikipedia.org/wiki/Gary/Chicago_International_Airport","0","5","0","3"
"GYZ","YGRM","-28.034167","123.814444","","https://en.wikipedia.org/wiki/Gruyere_Airport","1","0","1","0"
"GZG","ZUGZ","31.757500","99.554167","","https://en.wikipedia.org/wiki/Garze_Gesar_Airport","1","0","1","0"
"GZP","LTFG","36.298889","32.300000","","https://en.wikipedia.org/wiki/Gazipaşa–Alanya_Airport","22","0","15","0"
"GZT","LTAJ","36.947778","37.478889","","https://en.wikipedia.org/wiki/Oğuzeli_Airport","18","0","6","0"
"HAA","ENHK","70.486667","22.139722","","https://en.wikipedia.org/wiki/Hasvik_Airport","2","0","1","0"
"HAC","RJTH","33.115000","139.785833","","https://en.wikipedia.org/wiki/Hachijojima_Airport","3","0","2","0"
"HAD","ESMT","56.690833","12.820000","","https://en.wikipedia.org/wiki/Halmstad_Airport","2","0","2","0"
"HAH","FMCH","-11.536667","43.271389","","https://en.wikipedia.org/wiki/Prince_Said_Ibrahim_International_Airport","6","0","7","0"
"HAJ","EDDV","52.461102","9.68508","","https://en.wikipedia.org/wiki/Hannover_Airport","64","7","27","2"
"HAK","ZJHK","19.934722","110.458889","","https://en.wikipedia.org/wiki/Haikou_Meilan_International_Airport","144","1","46","1"
"HAM","EDDH","53.630278","9.991111","","https://en.wikipedia.org/wiki/Hamburg_Airport","124","0","48","0"
"HAN","VVNB","21.213889","105.803056","","https://en.wikipedia.org/wiki/Noi_Bai_International_Airport","96","26","48","16"
"HAO","KHAO","39.363750","-84.521944","","https://en.wikipedia.org/wiki/Butler_County_Regional_Airport","0","0","0","0"
"HAQ","VRMH","6.744167","73.170278","","https://en.wikipedia.org/wiki/Hanimaadhoo_International_Airport","6","0","1","0"
"HAS","OEHL","27.437778","41.686111","","https://en.wikipedia.org/wiki/Ha'il_Regional_Airport","8","0","9","0"
"HAU","ENHD","59.343333","5.212500","","https://en.wikipedia.org/wiki/Haugesund_Airport","8","0","4","0"
"HAV","MUHA","22.989167","-82.409167","","https://en.wikipedia.org/wiki/José_Martí_International_Airport","23","0","18","0"
"HAY","SKAG","8.247222","-73.581944","","https://en.wikipedia.org/wiki/Hacaritama_Airport","2","0","1","0"
"HBA","YMHB","-42.836667","147.510000","","https://en.wikipedia.org/wiki/Hobart_Airport","9","2","6","1"
"HBE","HEAX","30.917778","29.696389","","https://en.wikipedia.org/wiki/Borg_El_Arab_International_Airport","22","0","15","0"
"HBQ","ZLHB","38.012000","100.644000","","https://en.wikipedia.org/wiki/Haibei_Qilian_Airport","1","0","1","0"
"HBX","VOHB","15.361667","75.084722","","https://en.wikipedia.org/wiki/Hubli_Airport","6","0","2","0"
"HCJ","ZGHC","24.783889","107.699722","","https://en.wikipedia.org/wiki/Hechi_Jinchengjiang_Airport","1","0","1","0"
"HCQ","YHLC","-18.233056","127.668889","","https://en.wikipedia.org/wiki/Halls_Creek_Airport","4","0","2","0"
"HCR","PAHC","62.188333","-159.775000","","https://en.wikipedia.org/wiki/Holy_Cross_Airport","4","0","1","0"
"HCZ","ZGCZ","25.750556","112.845833","","https://en.wikipedia.org/wiki/Chenzhou_Beihu_Airport","6","0","4","0"
"HDF","EDAH","53.878611","14.152222","","https://en.wikipedia.org/wiki/Heringsdorf_Airport","6","0","5","0"
"HDG","ZBHD","36.523889","114.430000","","https://en.wikipedia.org/wiki/Handan_Airport","16","0","7","0"
"HDK","VRBK","6.631111","73.066667","","https://en.wikipedia.org/wiki/Kulhudhuffushi_Airport","3","0","1","0"
"HDM","OIHH","34.869167","48.552500","","https://en.wikipedia.org/wiki/Hamadan_International_Airport","4","0","2","0"
"HDN","KHDN","40.481111","-107.217778","","https://en.wikipedia.org/wiki/Yampa_Valley_Airport","18","0","8","0"
"HDO","VIDX","28.705790","77.342137","","https://en.wikipedia.org/wiki/Hindon_Airport","8","0","2","0"
"HDS","FAHS","-24.354722","31.050278","","https://en.wikipedia.org/wiki/Air_Force_Base_Hoedspruit","3","0","3","0"
"HDY","VTSS","6.933056","100.392778","","https://en.wikipedia.org/wiki/Hat_Yai_International_Airport","10","0","10","0"
"HEA","OAHR","34.210000","62.228333","","https://en.wikipedia.org/wiki/Khwaja_Abdullah_Ansari_International_Airport","2","0","2","0"
